gene,rep,temp,sex,indv,trait,length,code
62960,1,28,M,12,ForFemurLength,7.76787987076514,CG30457
62960,1,28,M,13,ForFemurLength,7.85851568815833,CG30457
62960,1,28,M,14,ForFemurLength,7.88596475675397,CG30457
62960,1,28,M,15,ForFemurLength,7.90247159243311,CG30457
62960,1,28,F,01,MidFemurLength,7.92623075324244,CG30457
62960,1,28,F,02,MidFemurLength,8.13244831864422,CG30457
62960,1,28,F,03,MidFemurLength,8.11868157186106,CG30457
62960,1,28,F,04,MidFemurLength,8.13311137976394,CG30457
62960,1,28,F,05,MidFemurLength,8.13815402434123,CG30457
62960,1,28,F,06,MidFemurLength,8.186099379087,CG30457
62960,1,28,F,07,MidFemurLength,8.16098067558037,CG30457
62960,1,28,F,08,MidFemurLength,8.13691423463014,CG30457
62960,1,28,F,09,MidFemurLength,8.12028454057784,CG30457
62960,1,28,F,10,MidFemurLength,8.10853491105218,CG30457
62960,1,28,F,11,MidFemurLength,8.1279014904269,CG30457
62960,1,28,F,12,MidFemurLength,8.13303429528928,CG30457
62960,1,28,F,13,MidFemurLength,8.08836954469507,CG30457
62960,1,28,F,14,MidFemurLength,8.14244917803582,CG30457
62960,1,28,F,15,MidFemurLength,8.10659957985368,CG30457
62960,1,28,M,01,MidFemurLength,8.00938076666694,CG30457
62960,1,28,M,02,MidFemurLength,8.01292617444427,CG30457
62960,1,28,M,03,MidFemurLength,7.97410479299829,CG30457
62960,1,28,M,04,MidFemurLength,8.01240665171888,CG30457
62960,1,28,M,05,MidFemurLength,7.98380308151722,CG30457
62960,1,28,M,06,MidFemurLength,8.0459343574895,CG30457
62960,1,28,M,07,MidFemurLength,7.97610009525668,CG30457
62960,1,28,M,08,MidFemurLength,7.98390566262789,CG30457
62960,1,28,M,09,MidFemurLength,8.00125617558932,CG30457
62960,1,28,M,10,MidFemurLength,8.03308706778222,CG30457
62960,1,28,M,11,MidFemurLength,8.01862304768449,CG30457
62960,1,28,M,12,MidFemurLength,8.00624752420133,CG30457
62960,1,28,M,13,MidFemurLength,8.02943079904349,CG30457
62960,1,28,M,14,MidFemurLength,7.97287068261446,CG30457
62960,1,28,M,15,MidFemurLength,8.0229891478451,CG30457
attp2,1,28,F,06,ForFemurLength,7.90299607838097,control
attp2,1,28,F,07,ForFemurLength,7.95748516120136,control
attp2,1,28,F,08,ForFemurLength,7.8217165918551,control
attp2,1,28,F,09,ForFemurLength,7.8703647195834,control
attp2,1,28,F,10,ForFemurLength,7.88821355475622,control
attp2,1,28,F,06,MidFemurLength,8.11182424275994,control
attp2,1,28,F,07,MidFemurLength,8.10543189537401,control
attp2,1,28,F,08,MidFemurLength,8.00215679405277,control
attp2,1,28,F,09,MidFemurLength,8.19155771590466,control
attp2,1,28,F,10,MidFemurLength,8.09857957134249,control
attp40,2,28,F,01,ForFemurLength,7.86583223046156,control
attp40,2,28,F,02,ForFemurLength,7.92207293947725,control
attp40,2,28,F,03,ForFemurLength,7.8779773196061,control
attp40,2,28,F,04,ForFemurLength,7.90480920956471,control
attp40,2,28,F,05,ForFemurLength,7.93379686172069,control
attp40,2,28,F,06,ForFemurLength,7.92720313949625,control
attp40,2,28,F,07,ForFemurLength,7.90994107282772,control
attp40,2,28,F,09,ForFemurLength,7.94019612101123,control
attp40,2,28,F,10,ForFemurLength,7.83926048678789,control
attp40,2,28,F,11,ForFemurLength,7.86307118557015,control
attp40,2,28,F,12,ForFemurLength,7.81781509250153,control
attp40,2,28,F,13,ForFemurLength,7.95204812123629,control
attp40,2,28,F,14,ForFemurLength,7.89665935755021,control
attp40,2,28,F,15,ForFemurLength,7.93783870360397,control
attp40,2,28,M,01,ForFemurLength,7.83677625525037,control
attp40,2,28,M,02,ForFemurLength,7.74381114575143,control
attp40,2,28,M,03,ForFemurLength,7.84746456408784,control
attp40,2,28,M,04,ForFemurLength,7.75371149369124,control
attp40,2,28,M,05,ForFemurLength,7.86557863287092,control
attp40,2,28,M,06,ForFemurLength,7.83970140055838,control
attp40,2,28,M,07,ForFemurLength,7.79995504584925,control
attp40,2,28,M,08,ForFemurLength,7.84685056064773,control
attp40,2,28,M,09,ForFemurLength,7.80415684099774,control
attp40,2,28,M,10,ForFemurLength,7.80207686587592,control
attp40,2,28,M,11,ForFemurLength,7.87141861169959,control
attp40,2,28,M,12,ForFemurLength,7.98218361339613,control
attp40,2,28,M,13,ForFemurLength,7.75217990979998,control
attp40,2,28,M,14,ForFemurLength,7.87969964069591,control
attp40,2,28,M,15,ForFemurLength,7.75700323857877,control
attp40,2,28,F,01,MidFemurLength,8.10929264414864,control
attp40,2,28,F,02,MidFemurLength,8.16842642542451,control
attp40,2,28,F,03,MidFemurLength,8.09814791513849,control
attp40,2,28,F,04,MidFemurLength,8.14534119470932,control
attp40,2,28,F,05,MidFemurLength,8.10720661176348,control
attp40,2,28,F,06,MidFemurLength,8.06296895141491,control
attp40,2,28,F,07,MidFemurLength,8.16580644553892,control
attp40,2,28,F,08,MidFemurLength,8.0829739631472,control
attp40,2,28,F,09,MidFemurLength,8.07017462515406,control
attp40,2,28,F,10,MidFemurLength,8.12195823396777,control
attp40,2,28,F,11,MidFemurLength,8.12260025097881,control
attp40,2,28,F,12,MidFemurLength,8.11118262880272,control
attp40,2,28,F,13,MidFemurLength,8.13284413597358,control
attp40,2,28,F,14,MidFemurLength,8.14133571148672,control
attp40,2,28,F,15,MidFemurLength,8.1596695471367,control
attp40,2,28,M,01,MidFemurLength,8.09649379251433,control
attp40,2,28,M,02,MidFemurLength,8.00465306948765,control
attp40,2,28,M,04,MidFemurLength,7.90971311058551,control
attp40,2,28,M,05,MidFemurLength,8.0714999043183,control
attp40,2,28,M,06,MidFemurLength,8.01693639777418,control
attp40,2,28,M,07,MidFemurLength,8.13836396585546,control
attp40,2,28,M,08,MidFemurLength,8.00225245173138,control
attp40,2,28,M,09,MidFemurLength,7.96578428466209,control
attp40,2,28,M,10,MidFemurLength,8.02802207081163,control
attp40,2,28,M,11,MidFemurLength,8.03549194988116,control
attp40,2,28,M,12,MidFemurLength,7.96741072752679,control
attp40,2,28,M,13,MidFemurLength,8.1818728031039,control
attp40,2,28,M,14,MidFemurLength,8.00154893826306,control
attp40,2,28,M,15,MidFemurLength,8.02528354768843,control
33746,1,25,F,01,ForFemurLength,7.91530577113838,grn
33746,1,25,F,02,ForFemurLength,7.90781602804859,grn
33746,1,25,F,03,ForFemurLength,7.89564798329108,grn
33746,1,25,F,04,ForFemurLength,7.86067110170355,grn
33746,1,25,F,05,ForFemurLength,7.89202058948121,grn
33746,1,25,F,06,ForFemurLength,7.86050971253265,grn
33746,1,25,F,07,ForFemurLength,7.92118637023574,grn
33746,1,25,F,08,ForFemurLength,7.88946137399935,grn
33746,1,25,F,09,ForFemurLength,7.90671625942472,grn
33746,1,25,F,10,ForFemurLength,7.91422964161668,grn
33746,1,25,F,11,ForFemurLength,7.89965298492827,grn
33746,1,25,F,12,ForFemurLength,7.90721516547998,grn
33746,1,25,F,13,ForFemurLength,7.92414146469114,grn
33746,1,25,F,14,ForFemurLength,7.95631807072388,grn
33746,1,25,F,15,ForFemurLength,7.9093891022653,grn
33746,1,25,M,06,ForFemurLength,7.8100252993327,grn
33746,1,25,M,07,ForFemurLength,7.97172747147544,grn
33746,1,25,M,08,ForFemurLength,7.77490563240298,grn
33746,1,25,M,09,ForFemurLength,7.78079564065998,grn
33746,1,25,M,10,ForFemurLength,7.69845464741078,grn
33746,1,25,M,11,ForFemurLength,7.76375680259295,grn
33746,1,25,M,12,ForFemurLength,7.79863380155554,grn
33746,1,25,M,13,ForFemurLength,7.80771555074112,grn
33746,1,25,M,14,ForFemurLength,7.82604631660755,grn
33746,1,25,M,15,ForFemurLength,7.83151626899422,grn
33746,1,25,F,01,MidFemurLength,8.16399678668011,grn
33746,1,25,F,02,MidFemurLength,8.12962304070338,grn
33746,1,25,F,03,MidFemurLength,8.1687573486839,grn
33746,1,25,F,04,MidFemurLength,8.16451981021994,grn
33746,1,25,F,05,MidFemurLength,8.15871570915114,grn
33746,1,25,F,06,MidFemurLength,8.10543189537401,grn
33746,1,25,F,07,MidFemurLength,8.17933189655219,grn
33746,1,25,F,08,MidFemurLength,8.12944788695725,grn
33746,1,25,F,09,MidFemurLength,8.10062029263539,grn
33746,1,25,F,10,MidFemurLength,8.1014557344708,grn
33746,1,25,F,11,MidFemurLength,8.1342158048745,grn
33746,1,25,F,12,MidFemurLength,8.13193925102711,grn
33746,1,25,F,13,MidFemurLength,8.10039427240048,grn
33746,1,25,F,14,MidFemurLength,8.11167299362991,grn
33746,1,25,F,15,MidFemurLength,8.17994391326806,grn
33746,1,25,M,06,MidFemurLength,8.05598733978791,grn
33746,1,25,M,07,MidFemurLength,8.01088051960242,grn
33746,1,25,M,08,MidFemurLength,8.02866859925453,grn
33746,1,25,M,09,MidFemurLength,7.93422750903557,grn
33746,1,25,M,10,MidFemurLength,8.02642384747815,grn
33746,1,25,M,11,MidFemurLength,7.95466743626894,grn
33746,1,25,M,12,MidFemurLength,8.01891230761839,grn
33746,1,25,M,13,MidFemurLength,8.01297085583365,grn
33746,1,25,M,14,MidFemurLength,8.0306119652096,grn
33746,1,25,M,15,MidFemurLength,8.01894568003289,grn
33746,1,28,F,01,ForFemurLength,7.80863603304626,grn
33746,1,28,F,02,ForFemurLength,7.88618430605425,grn
33746,1,28,F,03,ForFemurLength,7.83495766021295,grn
33746,1,28,F,04,ForFemurLength,7.82263455985913,grn
33746,1,28,F,05,ForFemurLength,7.88042228040923,grn
33746,1,28,F,06,ForFemurLength,7.83798107430689,grn
33746,1,28,F,07,ForFemurLength,7.88172579064223,grn
33746,1,28,F,08,ForFemurLength,7.82003851623894,grn
33746,1,28,F,09,ForFemurLength,7.85320973305019,grn
33746,1,28,F,10,ForFemurLength,7.89493293184446,grn
33746,1,28,F,11,ForFemurLength,7.77657778819667,grn
33746,1,28,F,12,ForFemurLength,7.86196156553732,grn
33746,1,28,F,13,ForFemurLength,7.79559813178246,grn
33746,1,28,F,14,ForFemurLength,7.86150879382031,grn
33746,1,28,F,15,ForFemurLength,7.86103105865482,grn
33746,1,28,M,11,ForFemurLength,7.79157316785249,grn
33746,1,28,M,12,ForFemurLength,7.73990884363325,grn
33746,1,28,M,13,ForFemurLength,7.75222005938507,grn
33746,1,28,M,14,ForFemurLength,7.69260852792526,grn
33746,1,28,M,15,ForFemurLength,7.72407722685346,grn
33746,1,28,F,01,MidFemurLength,8.01196518970964,grn
33746,1,28,F,02,MidFemurLength,8.02946945062268,grn
33746,1,28,F,03,MidFemurLength,8.02513956227851,grn
33746,1,28,F,04,MidFemurLength,8.07883929342005,grn
33746,1,28,F,05,MidFemurLength,8.01676372498934,grn
33746,1,28,F,06,MidFemurLength,8.07195032927591,grn
33746,1,28,F,07,MidFemurLength,8.09108095023989,grn
33746,1,28,F,08,MidFemurLength,7.97173896554228,grn
33746,1,28,F,09,MidFemurLength,8.04691662912716,grn
33746,1,28,F,10,MidFemurLength,8.12674576584911,grn
33746,1,28,F,11,MidFemurLength,8.04375460142532,grn
33746,1,28,F,12,MidFemurLength,8.0470475481627,grn
33746,1,28,F,13,MidFemurLength,8.07848708597784,grn
33746,1,28,F,14,MidFemurLength,8.06425774372001,grn
33746,1,28,F,15,MidFemurLength,8.09998944999435,grn
33746,1,28,M,11,MidFemurLength,7.96446794644329,grn
33746,1,28,M,12,MidFemurLength,7.93984951067013,grn
33746,1,28,M,13,MidFemurLength,7.92592229875024,grn
33746,1,28,M,14,MidFemurLength,7.93230925499659,grn
33746,1,28,M,15,MidFemurLength,7.95798422509186,grn
35010,2,25,F,01,ForFemurLength,8.03553043941745,dysf
35010,2,25,F,02,ForFemurLength,7.86916197250175,dysf
35010,2,25,F,03,ForFemurLength,7.96380932666667,dysf
35010,2,25,F,04,ForFemurLength,7.96311571771051,dysf
35010,2,25,F,05,ForFemurLength,7.97900211425058,dysf
35010,2,25,F,06,ForFemurLength,7.91654232856102,dysf
35010,2,25,F,07,ForFemurLength,7.92446811553984,dysf
35010,2,25,F,08,ForFemurLength,7.91985847272593,dysf
35010,2,25,F,09,ForFemurLength,7.9358191981105,dysf
35010,2,25,F,10,ForFemurLength,8.04490225197975,dysf
35010,2,25,F,11,ForFemurLength,7.99407618646727,dysf
35010,2,25,F,12,ForFemurLength,7.97100316058855,dysf
35010,2,25,F,13,ForFemurLength,7.97932229513594,dysf
35010,2,25,F,14,ForFemurLength,7.9900699175551,dysf
35010,2,25,F,15,ForFemurLength,7.94232096009567,dysf
35010,2,25,F,01,MidFemurLength,8.18201686917687,dysf
35010,2,25,F,02,MidFemurLength,8.16828601080315,dysf
35010,2,25,F,03,MidFemurLength,8.24235479534134,dysf
35010,2,25,F,04,MidFemurLength,8.19182910462675,dysf
35010,2,25,F,05,MidFemurLength,8.18358079868506,dysf
35010,2,25,F,06,MidFemurLength,8.13163578184864,dysf
35010,2,25,F,07,MidFemurLength,8.16892278185294,dysf
35010,2,25,F,08,MidFemurLength,8.22478312337856,dysf
35010,2,25,F,09,MidFemurLength,8.16100587791493,dysf
35010,2,25,F,10,MidFemurLength,8.1948504049924,dysf
35010,2,25,F,11,MidFemurLength,8.17785801077602,dysf
35010,2,25,F,12,MidFemurLength,8.20050631516393,dysf
35010,2,25,F,13,MidFemurLength,8.16727763303746,dysf
35010,2,25,F,14,MidFemurLength,8.18995795259685,dysf
35010,2,25,F,15,MidFemurLength,8.17755408358429,dysf
35010,1,28,M,11,ForFemurLength,7.85895697148927,dysf
35010,1,28,M,12,ForFemurLength,7.86991457783548,dysf
35010,1,28,M,13,ForFemurLength,7.83522933218339,dysf
35010,1,28,M,14,ForFemurLength,7.85198010393541,dysf
35010,1,28,M,15,ForFemurLength,7.78219230173342,dysf
35010,1,28,M,11,MidFemurLength,8.01475139943889,dysf
35010,1,28,M,12,MidFemurLength,8.03949485525558,dysf
35010,1,28,M,13,MidFemurLength,8.0660999567985,dysf
35010,1,28,M,14,MidFemurLength,7.89289490966103,dysf
35010,1,28,M,15,MidFemurLength,7.99146515753403,dysf
35010xSAM,2,28,F,06,ForFemurLength,7.95880208437767,control
35010xSAM,2,28,F,07,ForFemurLength,7.972962559754,control
35010xSAM,2,28,F,08,ForFemurLength,7.88073449574842,control
35010xSAM,2,28,F,09,ForFemurLength,7.93643182498823,control
35010xSAM,2,28,F,10,ForFemurLength,7.87485842910204,control
35010xSAM,2,28,F,06,MidFemurLength,8.14098310487842,control
35010xSAM,2,28,F,07,MidFemurLength,8.15730145564295,control
35010xSAM,2,28,F,08,MidFemurLength,8.16596719430319,control
35010xSAM,2,28,F,09,MidFemurLength,8.15261441863992,control
35010xSAM,2,28,F,10,MidFemurLength,8.1402878597104,control
53680,1,25,F,01,ForFemurLength,7.8826919534496,CG13285
53680,1,25,F,02,ForFemurLength,7.94134697485921,CG13285
53680,1,25,F,03,ForFemurLength,7.81882500272118,CG13285
53680,1,25,F,04,ForFemurLength,7.91085256176094,CG13285
53680,1,25,F,05,ForFemurLength,7.95303237725324,CG13285
53680,1,25,F,01,MidFemurLength,8.14371993109492,CG13285
53680,1,25,F,02,MidFemurLength,8.14126417508556,CG13285
53680,1,25,F,03,MidFemurLength,8.119838585728,CG13285
53680,1,25,F,04,MidFemurLength,8.10443101904988,CG13285
53680,1,25,F,05,MidFemurLength,8.19023952105761,CG13285
57582,1,28,F,07,ForFemurLength,7.82294041944167,otp
57582,1,28,F,08,ForFemurLength,7.92480062952366,otp
57582,1,28,F,09,ForFemurLength,7.8586524382711,otp
57582,1,28,F,10,ForFemurLength,7.88347419348552,otp
57582,1,28,F,11,ForFemurLength,7.8708393744763,otp
57582,1,28,F,12,ForFemurLength,7.8895648032479,otp
57582,1,28,F,13,ForFemurLength,7.90137377489318,otp
57582,1,28,F,14,ForFemurLength,7.94390960870992,otp
57582,1,28,F,15,ForFemurLength,7.87101193754448,otp
57582,1,28,F,07,MidFemurLength,8.12470551087794,otp
57582,1,28,F,08,MidFemurLength,8.16580644553892,otp
57582,1,28,F,09,MidFemurLength,8.15780670534637,otp
57582,1,28,F,10,MidFemurLength,8.08504217579185,otp
57582,1,28,F,11,MidFemurLength,8.08230874045271,otp
57582,1,28,F,12,MidFemurLength,8.15005188203954,otp
57582,1,28,F,13,MidFemurLength,8.1193873050491,otp
57582,1,28,F,14,MidFemurLength,8.13043156318855,otp
57582,1,28,F,15,MidFemurLength,8.11396089745162,otp
62960xSAM,2,25,F,01,ForFemurLength,7.91498301655724,control
62960xSAM,2,25,F,02,ForFemurLength,7.93066638360298,control
62960xSAM,2,25,F,03,ForFemurLength,7.90953911516333,control
62960xSAM,2,25,F,04,ForFemurLength,7.95953834111265,control
62960xSAM,2,25,F,05,ForFemurLength,7.86424186999593,control
62960xSAM,2,25,F,06,ForFemurLength,7.90087888069208,control
62960xSAM,2,25,F,07,ForFemurLength,7.94648524426078,control
62960xSAM,2,25,F,08,ForFemurLength,7.86211039095978,control
62960xSAM,2,25,F,09,ForFemurLength,7.93336018388543,control
62960xSAM,2,25,F,10,ForFemurLength,7.97824712089223,control
62960xSAM,2,25,F,11,ForFemurLength,7.92525177595464,control
62960xSAM,2,25,F,12,ForFemurLength,7.86196156553732,control
62960xSAM,2,25,F,13,ForFemurLength,7.93383226223944,control
62960xSAM,2,25,F,14,ForFemurLength,7.81845435830465,control
62960xSAM,2,25,F,15,ForFemurLength,7.88888325048454,control
62960xSAM,2,25,F,01,MidFemurLength,8.19196231313758,control
62960xSAM,2,25,F,02,MidFemurLength,8.16580644553892,control
62960xSAM,2,25,F,03,MidFemurLength,8.20675553948359,control
62960xSAM,2,25,F,04,MidFemurLength,8.21630934660642,control
62960xSAM,2,25,F,05,MidFemurLength,8.19111845143524,control
62960xSAM,2,25,F,06,MidFemurLength,8.15828147878362,control
62960xSAM,2,25,F,07,MidFemurLength,8.18032691358628,control
62960xSAM,2,25,F,08,MidFemurLength,8.16477622364353,control
62960xSAM,2,25,F,09,MidFemurLength,8.20104078377975,control
62960xSAM,2,25,F,10,MidFemurLength,8.16005796707184,control
62960xSAM,2,25,F,11,MidFemurLength,8.19525900215645,control
62960xSAM,2,25,F,12,MidFemurLength,8.1405741777099,control
62960xSAM,2,25,F,13,MidFemurLength,8.18631236431153,control
62960xSAM,2,25,F,14,MidFemurLength,8.08233535525058,control
62960xSAM,2,25,F,15,MidFemurLength,8.14284736566773,control
62960xSAM,2,28,F,01,ForFemurLength,7.94756096618736,control
62960xSAM,2,28,F,02,ForFemurLength,7.92188853035266,control
62960xSAM,2,28,F,03,ForFemurLength,7.95204812123629,control
62960xSAM,2,28,F,04,ForFemurLength,7.75716996283996,control
62960xSAM,2,28,F,05,ForFemurLength,7.89294346747163,control
62960xSAM,2,28,F,06,ForFemurLength,7.93103885296744,control
62960xSAM,2,28,F,07,ForFemurLength,7.95581261924327,control
62960xSAM,2,28,F,08,ForFemurLength,7.96227716173055,control
62960xSAM,2,28,F,09,ForFemurLength,7.88751917826656,control
62960xSAM,2,28,F,10,ForFemurLength,7.91591522174557,control
62960xSAM,2,28,F,11,ForFemurLength,7.89461164929361,control
62960xSAM,2,28,F,12,ForFemurLength,7.91001305342134,control
62960xSAM,2,28,F,13,ForFemurLength,7.89946568745449,control
62960xSAM,2,28,F,14,ForFemurLength,7.93809167846554,control
62960xSAM,2,28,F,15,ForFemurLength,7.95204812123629,control
62960xSAM,2,28,M,06,ForFemurLength,7.81917638793452,control
62960xSAM,2,28,M,07,ForFemurLength,7.89336221076387,control
62960xSAM,2,28,M,08,ForFemurLength,7.86611051797698,control
62960xSAM,2,28,M,09,ForFemurLength,7.82587464856595,control
62960xSAM,2,28,M,10,ForFemurLength,7.8230551000696,control
62960xSAM,2,28,F,01,MidFemurLength,8.17616816138913,control
62960xSAM,2,28,F,02,MidFemurLength,8.16365470720162,control
62960xSAM,2,28,F,03,MidFemurLength,8.17803734760446,control
62960xSAM,2,28,F,04,MidFemurLength,8.12907174970296,control
62960xSAM,2,28,F,05,MidFemurLength,8.1656858722105,control
62960xSAM,2,28,F,06,MidFemurLength,8.18214601963321,control
62960xSAM,2,28,F,07,MidFemurLength,8.17417168982739,control
62960xSAM,2,28,F,08,MidFemurLength,8.14155540825702,control
62960xSAM,2,28,F,09,MidFemurLength,8.15168634202966,control
62960xSAM,2,28,F,10,MidFemurLength,8.19905391443143,control
62960xSAM,2,28,F,11,MidFemurLength,8.09127669436522,control
62960xSAM,2,28,F,12,MidFemurLength,8.11086954280779,control
62960xSAM,2,28,F,13,MidFemurLength,8.13606831219318,control
62960xSAM,2,28,F,14,MidFemurLength,8.08527592590025,control
62960xSAM,2,28,F,15,MidFemurLength,8.14541252924079,control
62960xSAM,2,28,M,06,MidFemurLength,8.00710017092374,control
62960xSAM,2,28,M,07,MidFemurLength,8.07543636271703,control
62960xSAM,2,28,M,08,MidFemurLength,8.00996854220609,control
62960xSAM,2,28,M,09,MidFemurLength,7.99457406746438,control
62960xSAM,2,28,M,10,MidFemurLength,7.99457406746438,control
attp2,2,28,F,01,ForFemurLength,7.91379298242502,control
attp2,2,28,F,02,ForFemurLength,7.94713428118621,control
attp2,2,28,F,03,ForFemurLength,7.88649527704761,control
attp2,2,28,F,04,ForFemurLength,7.87001941791194,control
attp2,2,28,F,05,ForFemurLength,7.88896237580665,control
attp2,2,28,F,06,ForFemurLength,7.88415830576539,control
attp2,2,28,F,07,ForFemurLength,7.91308687015989,control
attp2,2,28,F,08,ForFemurLength,7.87244095235037,control
attp2,2,28,F,09,ForFemurLength,7.90565175061802,control
attp2,2,28,F,10,ForFemurLength,7.96561115086894,control
attp2,2,28,F,11,ForFemurLength,7.8917290316335,control
attp2,2,28,F,12,ForFemurLength,7.91774203035398,control
attp2,2,28,F,13,ForFemurLength,7.96252010395456,control
attp2,2,28,F,14,ForFemurLength,7.85229229179982,control
attp2,2,28,F,15,ForFemurLength,7.85729679647068,control
attp2,2,28,M,01,ForFemurLength,7.85799343210018,control
attp2,2,28,M,02,ForFemurLength,7.77431926071688,control
attp2,2,28,M,03,ForFemurLength,7.71824516457315,control
attp2,2,28,M,04,ForFemurLength,7.71303589486194,control
attp2,2,28,M,05,ForFemurLength,7.75568877685271,control
attp2,2,28,M,06,ForFemurLength,7.77837286813649,control
attp2,2,28,M,07,ForFemurLength,7.82019172957145,control
attp2,2,28,M,08,ForFemurLength,7.79535136516656,control
attp2,2,28,M,09,ForFemurLength,7.80241942826726,control
attp2,2,28,M,10,ForFemurLength,7.84691949242222,control
attp2,2,28,M,11,ForFemurLength,7.68425069077194,control
attp2,2,28,M,12,ForFemurLength,7.78920105320312,control
